Year,Année,ISO,Jurisdiction,Juridiction,Product,Produit,Area (hectares),Data qualifier,Superficie (en hectare),Qualificatifs de données
2015,2015,YT,Yukon,Yukon,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2015,2015,YT,Yukon,Yukon,Fenitrothion,Fénitrothion,0,a,0,a
2015,2015,YT,Yukon,Yukon,Other insecticides,Autres insecticides,0,a,0,a
2016,2016,AB,Alberta,Alberta,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2016,2016,AB,Alberta,Alberta,Fenitrothion,Fénitrothion,0,a,0,a
2016,2016,AB,Alberta,Alberta,Other insecticides,Autres insecticides,0,a,0,a
2016,2016,BC,British Columbia,Colombie-Britannique,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),20373,e,20373,e
2016,2016,BC,British Columbia,Colombie-Britannique,Fenitrothion,Fénitrothion,,u,,u
2016,2016,BC,British Columbia,Colombie-Britannique,Other insecticides,Autres insecticides,,u,,u
2016,2016,MB,Manitoba,Manitoba,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,e,0,e
2016,2016,MB,Manitoba,Manitoba,Fenitrothion,Fénitrothion,0,e,0,e
2016,2016,MB,Manitoba,Manitoba,Other insecticides,Autres insecticides,0,e,0,e
2016,2016,NB,New Brunswick,Nouveau-Brunswick,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),37014,a,37014,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,Fenitrothion,Fénitrothion,0,a,0,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,Other insecticides,Autres insecticides,19586,a,19586,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fenitrothion,Fénitrothion,0,a,0,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other insecticides,Autres insecticides,0,a,0,a
2016,2016,NS,Nova Scotia,Nouvelle-Écosse,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2016,2016,NS,Nova Scotia,Nouvelle-Écosse,Fenitrothion,Fénitrothion,0,a,0,a
2016,2016,NS,Nova Scotia,Nouvelle-Écosse,Other insecticides,Autres insecticides,0,a,0,a
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Fenitrothion,Fénitrothion,0,a,0,a
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Other insecticides,Autres insecticides,0,a,0,a
2016,2016,ON,Ontario,Ontario,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,e,0,e
2016,2016,ON,Ontario,Ontario,Fenitrothion,Fénitrothion,0,e,0,e
2016,2016,ON,Ontario,Ontario,Other insecticides,Autres insecticides,0,e,0,e
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,e,0,e
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,Fenitrothion,Fénitrothion,0,e,0,e
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,Other insecticides,Autres insecticides,0,e,0,e
2016,2016,QC,Quebec,Québec,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),186971,e,186971,e
2016,2016,QC,Quebec,Québec,Fenitrothion,Fénitrothion,0,e,0,e
2016,2016,QC,Quebec,Québec,Other insecticides,Autres insecticides,0,e,0,e
2016,2016,SK,Saskatchewan,Saskatchewan,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2016,2016,SK,Saskatchewan,Saskatchewan,Fenitrothion,Fénitrothion,0,a,0,a
2016,2016,SK,Saskatchewan,Saskatchewan,Other insecticides,Autres insecticides,0,a,0,a
2016,2016,YT,Yukon,Yukon,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2016,2016,YT,Yukon,Yukon,Fenitrothion,Fénitrothion,0,a,0,a
2016,2016,YT,Yukon,Yukon,Other insecticides,Autres insecticides,0,a,0,a
2017,2017,AB,Alberta,Alberta,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2017,2017,AB,Alberta,Alberta,Fenitrothion,Fénitrothion,0,a,0,a
2017,2017,AB,Alberta,Alberta,Other insecticides,Autres insecticides,2,a,2,a
2017,2017,BC,British Columbia,Colombie-Britannique,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),208,a,208,a
2017,2017,BC,British Columbia,Colombie-Britannique,Fenitrothion,Fénitrothion,,u,,u
2017,2017,BC,British Columbia,Colombie-Britannique,Other insecticides,Autres insecticides,,u,,u
2017,2017,MB,Manitoba,Manitoba,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),6,a,6,a
2017,2017,MB,Manitoba,Manitoba,Fenitrothion,Fénitrothion,,n,,n
2017,2017,MB,Manitoba,Manitoba,Other insecticides,Autres insecticides,,n,,n
2017,2017,NB,New Brunswick,Nouveau-Brunswick,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),79088,a,79088,a
2017,2017,NB,New Brunswick,Nouveau-Brunswick,Fenitrothion,Fénitrothion,0,a,0,a
2017,2017,NB,New Brunswick,Nouveau-Brunswick,Other insecticides,Autres insecticides,68142,a,68142,a
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),2120,a,2120,a
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fenitrothion,Fénitrothion,0,a,0,a
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other insecticides,Autres insecticides,0,a,0,a
2017,2017,NS,Nova Scotia,Nouvelle-Écosse,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2017,2017,NS,Nova Scotia,Nouvelle-Écosse,Fenitrothion,Fénitrothion,0,a,0,a
2017,2017,NS,Nova Scotia,Nouvelle-Écosse,Other insecticides,Autres insecticides,0,a,0,a
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,Fenitrothion,Fénitrothion,0,a,0,a
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,Other insecticides,Autres insecticides,0,a,0,a
2017,2017,ON,Ontario,Ontario,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),,u,,u
2017,2017,ON,Ontario,Ontario,Fenitrothion,Fénitrothion,,u,,u
2017,2017,ON,Ontario,Ontario,Other insecticides,Autres insecticides,,u,,u
2017,2017,PE,Prince Edward Island,Île-du-Prince-Édouard,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,e,0,e
2017,2017,PE,Prince Edward Island,Île-du-Prince-Édouard,Fenitrothion,Fénitrothion,0,e,0,e
2017,2017,PE,Prince Edward Island,Île-du-Prince-Édouard,Other insecticides,Autres insecticides,0,e,0,e
2017,2017,QC,Quebec,Québec,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),186971,e,186971,e
2017,2017,QC,Quebec,Québec,Fenitrothion,Fénitrothion,0,e,0,e
2017,2017,QC,Quebec,Québec,Other insecticides,Autres insecticides,0,e,0,e
2017,2017,SK,Saskatchewan,Saskatchewan,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2017,2017,SK,Saskatchewan,Saskatchewan,Fenitrothion,Fénitrothion,0,a,0,a
2017,2017,SK,Saskatchewan,Saskatchewan,Other insecticides,Autres insecticides,0,a,0,a
2017,2017,YT,Yukon,Yukon,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2017,2017,YT,Yukon,Yukon,Fenitrothion,Fénitrothion,0,a,0,a
2017,2017,YT,Yukon,Yukon,Other insecticides,Autres insecticides,0,a,0,a
2018,2018,AB,Alberta,Alberta,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2018,2018,AB,Alberta,Alberta,Fenitrothion,Fénitrothion,0,a,0,a
2018,2018,AB,Alberta,Alberta,Other insecticides,Autres insecticides,5,a,5,a
2018,2018,BC,British Columbia,Colombie-Britannique,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),242,a,242,a
2018,2018,BC,British Columbia,Colombie-Britannique,Fenitrothion,Fénitrothion,,u,,u
2018,2018,BC,British Columbia,Colombie-Britannique,Other insecticides,Autres insecticides,,u,,u
2018,2018,MB,Manitoba,Manitoba,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2018,2018,MB,Manitoba,Manitoba,Fenitrothion,Fénitrothion,0,a,0,a
2018,2018,MB,Manitoba,Manitoba,Other insecticides,Autres insecticides,0,a,0,a
2018,2018,NB,New Brunswick,Nouveau-Brunswick,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),132944,e,132944,e
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Fenitrothion,Fénitrothion,0,a,0,a
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Other insecticides,Autres insecticides,95051,e,95051,e
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fenitrothion,Fénitrothion,0,a,0,a
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other insecticides,Autres insecticides,0,a,0,a
2018,2018,NS,Nova Scotia,Nouvelle-Écosse,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2018,2018,NS,Nova Scotia,Nouvelle-Écosse,Fenitrothion,Fénitrothion,0,a,0,a
2018,2018,NS,Nova Scotia,Nouvelle-Écosse,Other insecticides,Autres insecticides,0,a,0,a
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,Fenitrothion,Fénitrothion,0,a,0,a
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,Other insecticides,Autres insecticides,0,a,0,a
2018,2018,ON,Ontario,Ontario,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),,u,,u
2018,2018,ON,Ontario,Ontario,Fenitrothion,Fénitrothion,,u,,u
2018,2018,ON,Ontario,Ontario,Other insecticides,Autres insecticides,,u,,u
2018,2018,PE,Prince Edward Island,Île-du-Prince-Édouard,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,e,0,e
2018,2018,PE,Prince Edward Island,Île-du-Prince-Édouard,Fenitrothion,Fénitrothion,0,e,0,e
2018,2018,PE,Prince Edward Island,Île-du-Prince-Édouard,Other insecticides,Autres insecticides,0,e,0,e
2018,2018,QC,Quebec,Québec,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),186971,E,186971,E
2018,2018,QC,Quebec,Québec,Fenitrothion,Fénitrothion,0,E,0,E
2018,2018,QC,Quebec,Québec,Other insecticides,Autres insecticides,0,E,0,E
2018,2018,SK,Saskatchewan,Saskatchewan,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2018,2018,SK,Saskatchewan,Saskatchewan,Fenitrothion,Fénitrothion,0,a,0,a
2018,2018,SK,Saskatchewan,Saskatchewan,Other insecticides,Autres insecticides,0,a,0,a
2018,2018,YT,Yukon,Yukon,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2018,2018,YT,Yukon,Yukon,Fenitrothion,Fénitrothion,0,a,0,a
2018,2018,YT,Yukon,Yukon,Other insecticides,Autres insecticides,0,a,0,a
2019,2019,AB,Alberta,Alberta,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,p,0,p
2019,2019,AB,Alberta,Alberta,Fenitrothion,Fénitrothion,0,p,0,p
2019,2019,AB,Alberta,Alberta,Other insecticides,Autres insecticides,5,p,5,p
2019,2019,BC,British Columbia,Colombie-Britannique,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),16729,a,16729,a
2019,2019,BC,British Columbia,Colombie-Britannique,Fenitrothion,Fénitrothion,,u,,u
2019,2019,BC,British Columbia,Colombie-Britannique,Other insecticides,Autres insecticides,,u,,u
2019,2019,MB,Manitoba,Manitoba,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,u,,u
2019,2019,MB,Manitoba,Manitoba,Fenitrothion,Fénitrothion,0,u,,u
2019,2019,MB,Manitoba,Manitoba,Other insecticides,Autres insecticides,0,u,,u
2019,2019,NB,New Brunswick,Nouveau-Brunswick,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),8757,e,8757,e
2019,2019,NB,New Brunswick,Nouveau-Brunswick,Fenitrothion,Fénitrothion,0,a,0,a
2019,2019,NB,New Brunswick,Nouveau-Brunswick,Other insecticides,Autres insecticides,1163,e,1163,e
2019,2019,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2019,2019,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fenitrothion,Fénitrothion,0,a,0,a
2019,2019,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other insecticides,Autres insecticides,0,a,0,a
2019,2019,NS,Nova Scotia,Nouvelle-Écosse,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2019,2019,NS,Nova Scotia,Nouvelle-Écosse,Fenitrothion,Fénitrothion,0,a,0,a
2019,2019,NS,Nova Scotia,Nouvelle-Écosse,Other insecticides,Autres insecticides,0,a,0,a
2019,2019,NT,Northwest Territories,Territoires du Nord-Ouest,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2019,2019,NT,Northwest Territories,Territoires du Nord-Ouest,Fenitrothion,Fénitrothion,0,a,0,a
2019,2019,NT,Northwest Territories,Territoires du Nord-Ouest,Other insecticides,Autres insecticides,0,a,0,a
2019,2019,ON,Ontario,Ontario,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),80055.67,u,8005567,u
2019,2019,ON,Ontario,Ontario,Fenitrothion,Fénitrothion,0,u,,u
2019,2019,ON,Ontario,Ontario,Other insecticides,Autres insecticides,0,u,,u
2019,2019,PE,Prince Edward Island,Île-du-Prince-Édouard,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,e,0,e
2019,2019,PE,Prince Edward Island,Île-du-Prince-Édouard,Fenitrothion,Fénitrothion,0,e,0,e
2019,2019,PE,Prince Edward Island,Île-du-Prince-Édouard,Other insecticides,Autres insecticides,0,e,0,e
2019,2019,QC,Quebec,Québec,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),443468,a,443468,a
2019,2019,QC,Quebec,Québec,Fenitrothion,Fénitrothion,,u,,u
2019,2019,QC,Quebec,Québec,Other insecticides,Autres insecticides,,u,,u
2019,2019,SK,Saskatchewan,Saskatchewan,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2019,2019,SK,Saskatchewan,Saskatchewan,Fenitrothion,Fénitrothion,0,a,0,a
2019,2019,SK,Saskatchewan,Saskatchewan,Other insecticides,Autres insecticides,0,a,0,a
2019,2019,YT,Yukon,Yukon,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2019,2019,YT,Yukon,Yukon,Fenitrothion,Fénitrothion,0,a,0,a
2019,2019,YT,Yukon,Yukon,Other insecticides,Autres insecticides,0,a,0,a
2020,2020,AB,Alberta,Alberta,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,p,0,p
2020,2020,AB,Alberta,Alberta,Fenitrothion,Fénitrothion,0,p,0,p
2020,2020,AB,Alberta,Alberta,Other insecticides,Autres insecticides,0,p,0,p
2020,2020,BC,British Columbia,Colombie-Britannique,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),21782,a,21782,a
2020,2020,BC,British Columbia,Colombie-Britannique,Fenitrothion,Fénitrothion,0,a,,a
2020,2020,BC,British Columbia,Colombie-Britannique,Other insecticides,Autres insecticides,0,a,,a
2020,2020,MB,Manitoba,Manitoba,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,E,0,E
2020,2020,MB,Manitoba,Manitoba,Fenitrothion,Fénitrothion,0,E,0,E
2020,2020,MB,Manitoba,Manitoba,Other insecticides,Autres insecticides,0,E,0,E
2020,2020,NB,New Brunswick,Nouveau-Brunswick,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),8757,E,8757,E
2020,2020,NB,New Brunswick,Nouveau-Brunswick,Fenitrothion,Fénitrothion,0,E,0,E
2020,2020,NB,New Brunswick,Nouveau-Brunswick,Other insecticides,Autres insecticides,1163,E,1163,E
2020,2020,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),32064,a,32064,a
2020,2020,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fenitrothion,Fénitrothion,0,a,0,a
2020,2020,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other insecticides,Autres insecticides,0,a,0,a
2020,2020,NS,Nova Scotia,Nouvelle-Écosse,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,E,0,E
2020,2020,NS,Nova Scotia,Nouvelle-Écosse,Fenitrothion,Fénitrothion,0,E,0,E
2020,2020,NS,Nova Scotia,Nouvelle-Écosse,Other insecticides,Autres insecticides,0,E,0,E
2020,2020,NT,Northwest Territories,Territoires du Nord-Ouest,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,E,0,E
2020,2020,NT,Northwest Territories,Territoires du Nord-Ouest,Fenitrothion,Fénitrothion,0,E,0,E
2020,2020,NT,Northwest Territories,Territoires du Nord-Ouest,Other insecticides,Autres insecticides,0,E,0,E
2020,2020,ON,Ontario,Ontario,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2020,2020,ON,Ontario,Ontario,Fenitrothion,Fénitrothion,0,a,,a
2020,2020,ON,Ontario,Ontario,Other insecticides,Autres insecticides,0,a,,a
2020,2020,PE,Prince Edward Island,Île-du-Prince-Édouard,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,e,0,e
2020,2020,PE,Prince Edward Island,Île-du-Prince-Édouard,Fenitrothion,Fénitrothion,0,e,0,e
2020,2020,PE,Prince Edward Island,Île-du-Prince-Édouard,Other insecticides,Autres insecticides,0,e,0,e
2020,2020,QC,Quebec,Québec,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),105792,a,105792,a
2020,2020,QC,Quebec,Québec,Fenitrothion,Fénitrothion,0,a,,a
2020,2020,QC,Quebec,Québec,Other insecticides,Autres insecticides,0,a,,a
2020,2020,SK,Saskatchewan,Saskatchewan,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2020,2020,SK,Saskatchewan,Saskatchewan,Fenitrothion,Fénitrothion,0,a,0,a
2020,2020,SK,Saskatchewan,Saskatchewan,Other insecticides,Autres insecticides,0,a,0,a
2020,2020,YT,Yukon,Yukon,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2020,2020,YT,Yukon,Yukon,Fenitrothion,Fénitrothion,0,a,0,a
2020,2020,YT,Yukon,Yukon,Other insecticides,Autres insecticides,0,a,0,a
