Year,Année,ISO,Jurisdiction,Juridiction,Revenues,Revenus,Value (dollars),Data qualifier,Valeur (en dollar),Qualificatifs de données
2016,2016,SK,Saskatchewan,Saskatchewan,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",192427,a,192427,a
2016,2016,SK,Saskatchewan,Saskatchewan,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",18685,a,18685,a
2016,2016,SK,Saskatchewan,Saskatchewan,Protection fees,Coût de protection du territoire,0,a,0,a
2016,2016,SK,Saskatchewan,Saskatchewan,Reforestation levies,Droits de reboisement,4753161,a,4753161,a
2016,2016,SK,Saskatchewan,Saskatchewan,Rent charges,Frais de location,0,a,0,a
2016,2016,SK,Saskatchewan,Saskatchewan,Sales and rentals,Ventes et locations,0,a,0,a
2016,2016,SK,Saskatchewan,Saskatchewan,Stumpage charges,Droits de coupe,7,r,7,r
2016,2016,YT,Yukon,Yukon,Area/holding charges,Droits de location ou de jouissance,0,e,0,e
2016,2016,YT,Yukon,Yukon,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,e,0,e
2016,2016,YT,Yukon,Yukon,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",0,e,0,e
2016,2016,YT,Yukon,Yukon,Protection fees,Coût de protection du territoire,0,e,0,e
2016,2016,YT,Yukon,Yukon,Reforestation levies,Droits de reboisement,17000,e,17000,e
2016,2016,YT,Yukon,Yukon,Rent charges,Frais de location,0,e,0,e
2016,2016,YT,Yukon,Yukon,Sales and rentals,Ventes et locations,0,e,0,e
2016,2016,YT,Yukon,Yukon,Stumpage charges,Droits de coupe,45000,e,45000,e
2017,2017,AB,Alberta,Alberta,Area/holding charges,Droits de location ou de jouissance,9133000,a,9133000,a
2017,2017,AB,Alberta,Alberta,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",48000,a,48000,a
2017,2017,AB,Alberta,Alberta,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",10000,a,10000,a
2017,2017,AB,Alberta,Alberta,Protection fees,Coût de protection du territoire,,n,,n
2017,2017,AB,Alberta,Alberta,Reforestation levies,Droits de reboisement,2010000,a,2010000,a
2017,2017,AB,Alberta,Alberta,Rent charges,Frais de location,,n,,n
2017,2017,AB,Alberta,Alberta,Sales and rentals,Ventes et locations,3000,a,3000,a
2017,2017,AB,Alberta,Alberta,Stumpage charges,Droits de coupe,135170000,a,135170000,a
2017,2017,BC,British Columbia,Colombie-Britannique,Area/holding charges,Droits de location ou de jouissance,,u,,u
2017,2017,BC,British Columbia,Colombie-Britannique,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",19014000,a,19014000,a
2017,2017,BC,British Columbia,Colombie-Britannique,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",8407000,a,8407000,a
2017,2017,BC,British Columbia,Colombie-Britannique,Protection fees,Coût de protection du territoire,,u,,u
2017,2017,BC,British Columbia,Colombie-Britannique,Reforestation levies,Droits de reboisement,,u,,u
2017,2017,BC,British Columbia,Colombie-Britannique,Rent charges,Frais de location,15794000,a,15794000,a
2017,2017,BC,British Columbia,Colombie-Britannique,Sales and rentals,Ventes et locations,,u,,u
2017,2017,BC,British Columbia,Colombie-Britannique,Stumpage charges,Droits de coupe,938946000,a,938946000,a
2017,2017,MB,Manitoba,Manitoba,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
2017,2017,MB,Manitoba,Manitoba,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",6000,a,6000,a
2017,2017,MB,Manitoba,Manitoba,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",260000,a,260000,a
2017,2017,MB,Manitoba,Manitoba,Protection fees,Coût de protection du territoire,149000,a,149000,a
2017,2017,MB,Manitoba,Manitoba,Reforestation levies,Droits de reboisement,680000,a,680000,a
2017,2017,MB,Manitoba,Manitoba,Rent charges,Frais de location,0,a,0,a
2017,2017,MB,Manitoba,Manitoba,Sales and rentals,Ventes et locations,104000,a,104000,a
2017,2017,MB,Manitoba,Manitoba,Stumpage charges,Droits de coupe,4186000,a,4186000,a
2017,2017,NB,New Brunswick,Nouveau-Brunswick,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
2017,2017,NB,New Brunswick,Nouveau-Brunswick,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",74600,e,74600,e
2017,2017,NB,New Brunswick,Nouveau-Brunswick,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",18300,e,18300,e
2017,2017,NB,New Brunswick,Nouveau-Brunswick,Protection fees,Coût de protection du territoire,10000,e,10000,e
2017,2017,NB,New Brunswick,Nouveau-Brunswick,Reforestation levies,Droits de reboisement,0,a,0,a
2017,2017,NB,New Brunswick,Nouveau-Brunswick,Rent charges,Frais de location,286500,e,286500,e
2017,2017,NB,New Brunswick,Nouveau-Brunswick,Sales and rentals,Ventes et locations,453300,e,453300,e
2017,2017,NB,New Brunswick,Nouveau-Brunswick,Stumpage charges,Droits de coupe,76708800,e,76708800,e
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,a,0,a
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",676896,a,676896,a
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Protection fees,Coût de protection du territoire,0,a,0,a
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Reforestation levies,Droits de reboisement,0,a,0,a
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Rent charges,Frais de location,0,a,0,a
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Sales and rentals,Ventes et locations,0,a,0,a
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Stumpage charges,Droits de coupe,1381179,a,1381179,a
2017,2017,NS,Nova Scotia,Nouvelle-Écosse,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
2017,2017,NS,Nova Scotia,Nouvelle-Écosse,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,a,0,a
2017,2017,NS,Nova Scotia,Nouvelle-Écosse,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",0,a,0,a
2017,2017,NS,Nova Scotia,Nouvelle-Écosse,Protection fees,Coût de protection du territoire,0,a,0,a
2017,2017,NS,Nova Scotia,Nouvelle-Écosse,Reforestation levies,Droits de reboisement,2537000,a,2537000,a
2017,2017,NS,Nova Scotia,Nouvelle-Écosse,Rent charges,Frais de location,0,a,0,a
2017,2017,NS,Nova Scotia,Nouvelle-Écosse,Sales and rentals,Ventes et locations,0,a,0,a
2017,2017,NS,Nova Scotia,Nouvelle-Écosse,Stumpage charges,Droits de coupe,8814000,a,8814000,a
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,a,0,a
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",260,e,260,e
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,Protection fees,Coût de protection du territoire,0,a,0,a
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,Reforestation levies,Droits de reboisement,14041,e,14041,e
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,Rent charges,Frais de location,0,a,0,a
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,Sales and rentals,Ventes et locations,0,a,0,a
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,Stumpage charges,Droits de coupe,4493,e,4493,e
2017,2017,ON,Ontario,Ontario,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
2017,2017,ON,Ontario,Ontario,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,a,0,a
2017,2017,ON,Ontario,Ontario,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",51104,a,51104,a
2017,2017,ON,Ontario,Ontario,Protection fees,Coût de protection du territoire,0,a,0,a
2017,2017,ON,Ontario,Ontario,Reforestation levies,Droits de reboisement,61637239,a,61637239,a
2017,2017,ON,Ontario,Ontario,Rent charges,Frais de location,0,a,0,a
2017,2017,ON,Ontario,Ontario,Sales and rentals,Ventes et locations,0,a,0,a
2017,2017,ON,Ontario,Ontario,Stumpage charges,Droits de coupe,62279526,a,62279526,a
2017,2017,PE,Prince Edward Island,Île-du-Prince-Édouard,Area/holding charges,Droits de location ou de jouissance,0,e,0,e
2017,2017,PE,Prince Edward Island,Île-du-Prince-Édouard,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,e,0,e
2017,2017,PE,Prince Edward Island,Île-du-Prince-Édouard,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",0,e,0,e
2017,2017,PE,Prince Edward Island,Île-du-Prince-Édouard,Protection fees,Coût de protection du territoire,0,e,0,e
2017,2017,PE,Prince Edward Island,Île-du-Prince-Édouard,Reforestation levies,Droits de reboisement,0,e,0,e
2017,2017,PE,Prince Edward Island,Île-du-Prince-Édouard,Rent charges,Frais de location,0,e,0,e
2017,2017,PE,Prince Edward Island,Île-du-Prince-Édouard,Sales and rentals,Ventes et locations,0,e,0,e
2017,2017,PE,Prince Edward Island,Île-du-Prince-Édouard,Stumpage charges,Droits de coupe,137934,a,137934,a
2017,2017,QC,Quebec,Québec,Area/holding charges,Droits de location ou de jouissance,28939000,r,28939000,r
2017,2017,QC,Quebec,Québec,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",949000,r,949000,r
2017,2017,QC,Quebec,Québec,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",638000,r,638000,r
2017,2017,QC,Quebec,Québec,Protection fees,Coût de protection du territoire,6208000,r,6208000,r
2017,2017,QC,Quebec,Québec,Reforestation levies,Droits de reboisement,,u,,u
2017,2017,QC,Quebec,Québec,Rent charges,Frais de location,,u,,u
2017,2017,QC,Quebec,Québec,Sales and rentals,Ventes et locations,1625000,r,1625000,r
2017,2017,QC,Quebec,Québec,Stumpage charges,Droits de coupe,239496000,r,239496000,r
2017,2017,SK,Saskatchewan,Saskatchewan,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
2017,2017,SK,Saskatchewan,Saskatchewan,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",38577,a,38577,a
2017,2017,SK,Saskatchewan,Saskatchewan,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",15716,a,15716,a
2017,2017,SK,Saskatchewan,Saskatchewan,Protection fees,Coût de protection du territoire,0,a,0,a
2017,2017,SK,Saskatchewan,Saskatchewan,Reforestation levies,Droits de reboisement,5643724,a,5643724,a
2017,2017,SK,Saskatchewan,Saskatchewan,Rent charges,Frais de location,0,a,0,a
2017,2017,SK,Saskatchewan,Saskatchewan,Sales and rentals,Ventes et locations,0,a,0,a
2017,2017,SK,Saskatchewan,Saskatchewan,Stumpage charges,Droits de coupe,19266610,a,19266610,a
2017,2017,YT,Yukon,Yukon,Area/holding charges,Droits de location ou de jouissance,0,e,0,e
2017,2017,YT,Yukon,Yukon,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,e,0,e
2017,2017,YT,Yukon,Yukon,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",0,e,0,e
2017,2017,YT,Yukon,Yukon,Protection fees,Coût de protection du territoire,0,e,0,e
2017,2017,YT,Yukon,Yukon,Reforestation levies,Droits de reboisement,15500,e,15500,e
2017,2017,YT,Yukon,Yukon,Rent charges,Frais de location,0,e,0,e
2017,2017,YT,Yukon,Yukon,Sales and rentals,Ventes et locations,0,e,0,e
2017,2017,YT,Yukon,Yukon,Stumpage charges,Droits de coupe,36500,e,36500,e
2018,2018,AB,Alberta,Alberta,Area/holding charges,Droits de location ou de jouissance,9466066,a,9466066,a
2018,2018,AB,Alberta,Alberta,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",36798061,a,36798061,a
2018,2018,AB,Alberta,Alberta,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",23163,a,23163,a
2018,2018,AB,Alberta,Alberta,Protection fees,Coût de protection du territoire,0,a,0,a
2018,2018,AB,Alberta,Alberta,Reforestation levies,Droits de reboisement,1889220,a,1889220,a
2018,2018,AB,Alberta,Alberta,Rent charges,Frais de location,0,a,0,a
2018,2018,AB,Alberta,Alberta,Sales and rentals,Ventes et locations,9380,a,9380,a
2018,2018,AB,Alberta,Alberta,Stumpage charges,Droits de coupe,109592555,a,109592555,a
2018,2018,BC,British Columbia,Colombie-Britannique,Area/holding charges,Droits de location ou de jouissance,,u,,u
2018,2018,BC,British Columbia,Colombie-Britannique,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",21415000,a,21415000,a
2018,2018,BC,British Columbia,Colombie-Britannique,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",7368000,a,7368000,a
2018,2018,BC,British Columbia,Colombie-Britannique,Protection fees,Coût de protection du territoire,,u,,u
2018,2018,BC,British Columbia,Colombie-Britannique,Reforestation levies,Droits de reboisement,,u,,u
2018,2018,BC,British Columbia,Colombie-Britannique,Rent charges,Frais de location,15678000,a,15678000,a
2018,2018,BC,British Columbia,Colombie-Britannique,Sales and rentals,Ventes et locations,,u,,u
2018,2018,BC,British Columbia,Colombie-Britannique,Stumpage charges,Droits de coupe,1219298000,a,1219298000,a
2018,2018,MB,Manitoba,Manitoba,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
2018,2018,MB,Manitoba,Manitoba,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",69000,a,69000,a
2018,2018,MB,Manitoba,Manitoba,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",13000,a,13000,a
2018,2018,MB,Manitoba,Manitoba,Protection fees,Coût de protection du territoire,143000,a,143000,a
2018,2018,MB,Manitoba,Manitoba,Reforestation levies,Droits de reboisement,568000,a,568000,a
2018,2018,MB,Manitoba,Manitoba,Rent charges,Frais de location,0,a,0,a
2018,2018,MB,Manitoba,Manitoba,Sales and rentals,Ventes et locations,295000,a,295000,a
2018,2018,MB,Manitoba,Manitoba,Stumpage charges,Droits de coupe,3254000,a,3254000,a
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Area/holding charges,Droits de location ou de jouissance,0,E,0,E
2018,2018,NB,New Brunswick,Nouveau-Brunswick,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",74600,E,74600,E
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",18300,E,18300,E
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Protection fees,Coût de protection du territoire,10000,E,10000,E
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Reforestation levies,Droits de reboisement,0,E,0,E
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Rent charges,Frais de location,286500,E,286500,E
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Sales and rentals,Ventes et locations,453300,E,453300,E
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Stumpage charges,Droits de coupe,76708800,E,76708800,E
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,a,0,a
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",584099,a,584099,a
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Protection fees,Coût de protection du territoire,0,a,0,a
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Reforestation levies,Droits de reboisement,0,a,0,a
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Rent charges,Frais de location,18361,a,18361,a
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Sales and rentals,Ventes et locations,0,a,0,a
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Stumpage charges,Droits de coupe,1295552,a,1295552,a
2018,2018,NS,Nova Scotia,Nouvelle-Écosse,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
2018,2018,NS,Nova Scotia,Nouvelle-Écosse,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,a,0,a
2018,2018,NS,Nova Scotia,Nouvelle-Écosse,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",0,a,0,a
2018,2018,NS,Nova Scotia,Nouvelle-Écosse,Protection fees,Coût de protection du territoire,0,a,0,a
2018,2018,NS,Nova Scotia,Nouvelle-Écosse,Reforestation levies,Droits de reboisement,2174000,a,2174000,a
2018,2018,NS,Nova Scotia,Nouvelle-Écosse,Rent charges,Frais de location,0,a,0,a
2018,2018,NS,Nova Scotia,Nouvelle-Écosse,Sales and rentals,Ventes et locations,0,a,0,a
2018,2018,NS,Nova Scotia,Nouvelle-Écosse,Stumpage charges,Droits de coupe,6856000,a,6856000,a
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
